content,language
Les échanges communicatifs instructifs aléatoire. https://t.co/Da2fiDFHwZ,fr
je sais pas si vous vous rendez compte mais: Sicheng leader 🥺🥺🥺🥺,fr
C’est une fille qui dit ca 0 vanne https://t.co/HDIKYWsLSA,fr
"Pfiou révolutionnaire le PCI 4.0 ! 😍😍😍

Ah non.

RTX 3080, PCI Express 4.0 vs. 3.0 Benchmark https://t.co/P68qkcAhKF",fr
Pour mon monsieur 😌 #Momo  https://t.co/48tm9Gyu6q,fr
"Saint Padre Pio intercède pour nous, prions avec lui aujourd’hui 

Un grand Saint italien avec une vie hors du comm… https://t.co/0c73LPIP57",fr
REGARDER CE QUE J'AI REÇU DE @soleil_lunaire_ POUR MON ANNIF  🥺 https://t.co/9AxA4HZo8k,fr
"Semedo ✅ 30m€ + 10m€
Wagué ✅ (P)
Todibo ⏳
Rafinha ⏳
Rakitic ✅ 1,5m€ + 9m€
Vidal ✅ 0 + 1m€
Suarez ⏳ 0m€ + 4m€ 

Les… https://t.co/yKOBBVEkrb",fr
Mais l’histoire de faire semblant d’aimer des trucs “de garçon” pour plaire aux mecs elle me fume,fr
J'ai envie de quitter les réseaux mais c tarpin addictifs,fr
mais? https://t.co/J3hSbE3sl8,fr
FOLLOW Y MAIN https://t.co/t7dNtEJmly,fr
Au furet ils ont recommandé mon livre du coup jsuis à 27 ventes au total en 2 mois de publication alors que j'ai 0… https://t.co/8YEhrXTOeA,fr
0 montage https://t.co/ySU4ZOUoGh,fr
Donc : j’ai pris 14j d’isolement dès la rentrée. Puis on a fermé 2 terminales (7j). Le nombre de contaminations/cas… https://t.co/ff3OVrJJgI,fr
".•. 𝕁’𝕡𝕣𝕖𝕟𝕕𝕤 𝕝’𝕞𝕒𝕦𝕧𝕒𝕚𝕤 𝕔ô𝕥é 𝕕’𝕝𝕒 𝕧𝕚𝕖 𝕖𝕥 𝕛’𝕝𝕦𝕚 𝕔𝕒𝕤𝕤𝕖 𝕝𝕖𝕤 𝕔ô𝕥𝕖𝕤
𝕋’𝕚𝕟𝕢𝕦𝕚è𝕥𝕖 𝕠𝕟 𝕚𝕣𝕒 𝕧𝕚𝕧𝕣𝕖  𝕦𝕟 𝕛𝕠𝕦𝕣 𝕤𝕦𝕣 𝕝𝕒 𝕔ô𝕥𝕖 𝕠𝕦𝕖𝕤𝕥 .•. https://t.co/htXK8k3ige",fr
"Kai va récupérer ta Jennie là, tu rates wsh https://t.co/G0RqaWy8lX",fr
"#National ⚽️🇫🇷
#Date 25/09/20 à 20:00 ⌚️
↠ BASTIA-BORGO +0,5 AH (vs. Stade Briochin) 
(C) 1.70@ (Pinnacle)
(M) 1%… https://t.co/suBm31UiLZ",fr
"""● calculer l'alchimie des interactions d'un #couple qui ne font jamais 1 + 1 =2. 
Dans un couple fusionnel 1 + 1 =… https://t.co/Y57fRWo3iy",fr
"stan skz ! ( svp juste m’attraper pas ma veste les anti, c mon tweet je met ma fan cam si je veux donc ignorez 💖) https://t.co/PDyM7RCygR",fr
"T°: 23,6 °C. Var T°: +0,7 °C.
Vent: 32,2 km/h SW.
P°: 1009,31 hPa. Var P°: -0,61 hPa/3h.
Pluie jour: 0,0 mm. Pluie… https://t.co/zVXkHY65o6",fr
"Je confierai mes gosses aux 2. Parce que les 2 ont le droit d'enseigner, les 2 ont le droit d'avoir un métier. Avoi… https://t.co/VQQQzc8do0",fr
"Hello
Je cherche des comptes de personnes concernees, ressources, chaînes à suivre, experts  : 
- des différents pe… https://t.co/zeXiaLWT1B",fr
"Co l'argent rend beau.
Donc l'argent de Grand P là c'est faux billets ??",fr
Me voy a m*rir https://t.co/Oc1Cu34UHY,fr
"📺 ISSA NISSA [EPISODE 3]

🚪 A la mi-temps d'@ogcnice - @PSG_inside, @SchneiderlinMo4, Y. Cardinale &amp; Coach Vieira e… https://t.co/Wcx9QtARsI",fr
"Moi : *pleure parce que le personnage principale s'est suicidé*

Les gens avec qui je regardais le documentaire sur… https://t.co/DiqocW1J8o",fr
Sans doute les moments qui me manqueront le plus https://t.co/CBJFrvFtxt,fr
"Tenez : jeu des 7 différences 

(Je vous aide : y’en a 0) https://t.co/V6Yp43eLSG",fr
Oui. Et les femmes de 1950 avaient 0 droit et étaient traités comme de la merde. https://t.co/ZUMutqTQiN,fr
Vivement qu'on puisse y jouer 😌 https://t.co/dYKVL8eZvD,fr
Petit thread sur les différents personnages importants de Blue Lock et leurs parallèles dans le football européen a… https://t.co/WVBiPBfaWz,fr
Le renfort  périmé de la décadence républicaine . https://t.co/4A3QYBtnGE,fr
mon prof de philo qui dit que quand il voit une paire de fesses ou un décolleté il peut pas s’empêcher de fixer à ses élèves 🤙🤙🤙,fr
"Prends le seum sur moi je peut pas join @OfficialXVI_  juste pcq je l'ai win 4-1 overall en sm G4T, 0 vannes il me… https://t.co/gwgkOyhXNx",fr
la main de xuxi fait la taille du visage a jeno presque https://t.co/r9epAphPkR,fr
dernière image c'est pour vous les loulou.tes prc que vous êtes trop des bg/blg et que jvous aime❤️ #BiVisibilityDay https://t.co/8D0Dvbhv9V,fr
Les deux tweets sont aussi stupides ca me bousille https://t.co/vcRd7WVNwq,fr
Cette scène éteint toute les scènes de dragon ball et de boruto 0 vanne. https://t.co/EqYS3lLYpp,fr
"Qui pour me faire passer les 800 ? 
Rt x FAV S'il vous plaît https://t.co/GwFco4G27X",fr
"#National ⚽️🇫🇷
#Date 25/09/20 à 20:00 ⌚️
↠ CRETEIL +0 AH (vs. Annecy) 
(C) 2.03@ (Pinnacle)
(M) 1%

Pour moi le DNB… https://t.co/ySiXU09JVX",fr
"Depuis le 1er janvier 2020, le #COVID19 a touché dans le monde plus de 31 829 949 personnes, soit 0.4073% de la pop… https://t.co/RY0pKGBji5",fr
Excellent 🙏🙏 @Shivani_0102 🌸 https://t.co/MIS4cLeeXN,fr
J’LES AIME VRAIMENT J’SUIS TROP FIÈRE D’EUX ET LEUR DISCOURS ÉTAIT MAGNIFIQUE 🥺https://t.co/EGyWkNfzQC,fr
J’ai envie de faire pareil en vidéo 🤣🤣🤣 https://t.co/XtJtOXCTSx,fr
"Les hommes qui aiment de cette manière la leurs femmes après autant d’années, c’est une des choses que je trouve le… https://t.co/bQdf3ZyVlZ",fr
C la déprime un peu https://t.co/xItzROceKO,fr
je pense qu’a toi🚨🚨🚨🚨🚨 https://t.co/oI9qxohcxO,fr
Tous les brawlers pv 10 😌 https://t.co/orO7coKidW,fr
*moi qui demande une colle en cours.… https://t.co/BEZDv4mD2c,fr
"#JujutsuKaisen : 

-Tome 12 113ème 
-Tome 1 193ème 
-Tome 2 201ème 
-Tomes 3 à 11 entre la 213ème et la 246ème plac… https://t.co/cZQ0JAU9eK",fr
"Idk dessin fait hier, faut pas chercher à comprendre en plus je joue pas vraiment à among us vu que j'ai pas d'amis https://t.co/qZfmE3Utdq",fr
"chie - 0    pau - 1 

@yellowhrj 🤣🤣🤣 https://t.co/a9KxRb6oHM",fr
"quatre mois avec le stérilet en cuivre : 

✨ aucune douleur lors de la pose, 0 douleurs pendant les règles
✨ règles… https://t.co/rCUCww7YwO",fr
"j'avais une heure de cours, j'ouvre snap, Nadia : https://t.co/4EZF7yBmWE",fr
"euh faut les nctzens montrent que leur système de vote à la akb48 ça va pas le faire, on sait que c pour acheter le… https://t.co/9Hc0crqEj8",fr
holiiiiiiis personiiiiis 🤩😜😍😄🤪😘 https://t.co/XOU85FLaJ2,fr
"1.0.0.0 🥳

Merci les gars https://t.co/fiXdl7E2Ow",fr
Je suis heureuse 🙈 #Tzuyu https://t.co/2Btv2wSouS,fr
"A toi, jeune rouquin, de faire -12.5 jeux dans ton match, on compte sur toi Rub'! 

Plie nous ça 2-0 sans bavure, sans tie break.",fr
"Qui a allégé le protocole sanitaire ?

Qui a dit #OnEstPrets ?

Qui a dit que la rentrée scolaire fut joyeuse ?… https://t.co/AnwgEqtp51",fr
"On rt et fav de la musique, des photos où la 3awra et affiché, on insulte, on critique, on se moque, on se rabaisse… https://t.co/wkEGEnRSrU",fr
"🚨 OFFICIEL - @SanjiIand est envoyé en prêt en première division israëlienne, à l'Hapoel Be'er Sheva, jusqu'en 2023. https://t.co/MbIFKITJNy",fr
Votre nouveau personnage d’animé préféré mdrr 🉐🉐❤️ https://t.co/DLavqzsKfK,fr
"Ma mère me fuuume, elle a 0 compassion, l’autre jour je suis tombée dans les escaliers : elle s’est moquée, aujourd… https://t.co/pBPQVt0i2C",fr
J’vois pas pk y’en a que ça choque c’est un pays musulman et l’homosexualités y est interdit donc rien de grave https://t.co/UedAJD8U9x,fr
hopekook les droits sont rendus merci 🤲 https://t.co/y7pApsxHOd,fr
fanart merci à @_shpr https://t.co/dySRrfaYrj,fr
Que pleurer  https://t.co/J1CYn2MWoA,fr
"elle je l’aime trop. chaque fois qu’on parle mal de la rdc, elle defend jamais les mains vides, toujours avec des s… https://t.co/3B3h2HoKAR",fr
Depuis 11h du mat je suis dessus j’ai pris 0 pauses pour me dire j’ai fait 1h25? https://t.co/VIbleRwrpB,fr
Je sais pas pourquoi je rigole quand je vois cette vidéo 😂😂 https://t.co/Rp8WKWR0IC,fr
J'attends mon bus avec le sang 😼 https://t.co/T2ZfHl2wnl,fr
"Luis Henrique n'est pas dans le groupe de Botafogo ce soir, pour affronter Vasco de Gama

via @sidaomarinho… https://t.co/d9fU608L0A",fr
Je le repete j’veux une clique comme ca https://t.co/ngzolkJF4N,fr
C’est réel https://t.co/6ZPcjZoA3s,fr
"Allez noa m'a chauffé, j'vais faire une playlist de classiques des années 2000s (surtout d'la pop)",fr
"LHJMQ | De 1,25 à 0,25 bagarre par match depuis 15 ans https://t.co/PtjLrwvpVx #FM93 https://t.co/fxWGaQwgnF",fr
Bande de gros sacs à merde https://t.co/hpMuAT50Hh,fr
Mbappéricubes https://t.co/GJ0YqVinyO,fr
"Nouveau test du Nymphy's ChocoCake.
200g choconoir + 100g beurre + 40ml café liquide chaud

Je verrais bien le résu… https://t.co/5NzzrBCHry",fr
@CNEWS Ce travail était fait en France depuis plus de 50 ans. Il faut tout reprendre à 0 avec les jeunes Musulmans… https://t.co/YVxGpn8bMt,fr
C'est moi ou ils l'ont changé ? https://t.co/BDHpFTbB6p,fr
Je partage maintenant ma vie (et ma chambre mdr) avec cette petite merveille ❤️ https://t.co/J8wGayKPhW,fr
"#COVIDー19 #veran 
🔴 DERNIÈRE MINUTE
Le ministre de la santé @olivierveran tiendra son point presse hebdomadaire con… https://t.co/1KpBuLkhRh",fr
"Résumé de mon premier ds de maths de l'année :
Oui",fr
Laïcité en France - Touche pas à ma Kippa 0/1 https://t.co/x2BgP7pPTk,fr
Je mets laquelle en pp ?? (RÉPONDEZ SVPP) https://t.co/IUMhl7rW7F,fr
"C'est le moment de voir si on a évoluer depuis la tierlist Doigby 
Ah non en fait chuis toujours personne 🤡 https://t.co/ft7Zie7xw6",fr
"@FaresMathers La photo est retouchée, elle va être comme ça https://t.co/pV7031rPEo",fr
Vous auriez un layout qui irai bien avec cette photo? https://t.co/P0L9h9hPUA,fr
@Areski77 Mélenchon quand il voit que y'a embrouillz https://t.co/SkKXxh0IAy,fr
J'ai trouvé la 103ème touche du clavier de @Pipomantis https://t.co/akFW51s67z,fr
"Article 471061 - Le conseil général statue, sous un mois, sur demande écrite du militaire. Le militaire peut bén... https://t.co/ZpSw7zKU6n",fr
On est en finale !!!! Gg à la @HarmoniaMK pour cette demi-finale que nous remportons 2 à 0 https://t.co/TH4wOsUwaK,fr
"Quand tu laisses ton paquet 0,0001 secondes sur la table en soirée https://t.co/rSo2tP6WhP",fr
Vous saoulez https://t.co/oue6MDbcfn,fr
"#covid19Qc

Pas d'intervention policière dans une résidence privée

Aruda 0 Guilbeault 1
À la mi-temps

Ce n'est pa… https://t.co/41po7YlH3O",fr
J'ai eu le courage de le couper...1kg080...magnifique et RÉELLEMENT délicieux....😋 https://t.co/dD0He8f4rm,fr
"faut absolument quon leur donne un 2e win je veux les revoir heureux comme ca 🥺 regardez les #BackDoor1stWin
 https://t.co/s730TcSEei",fr
on fais comment pour grandir ? 😭 0 vannes j'en ai marre d'être toute petite,fr
Un histoire en 3 étapes: https://t.co/ETWk9GmNDX,fr
Tu prends en photo mais tu recopies jamais https://t.co/zXFSOKU4aF,fr
PTDRRRR quel enchaînement https://t.co/QSUxjiaYlr,fr
Jai tenu jusqu’à la 10eme seconde et vous ?? https://t.co/2hCMCx8Tvk,fr
@RothenJerome @T0kenT0ken @RMCsport Ne l’oublie pas @RothenJerome. https://t.co/ErbC93rryv,fr
MERCIIIIIIIIIIII https://t.co/4SdUHzuUfX,fr
j’ai envie d’activer d’autre notifs mais jsp de qui 🚶‍♀️,fr
euh??? pourquoi j'arrive pas à regarder? https://t.co/eNDsFeQ713,fr
Gg a @zkywh60hz que je 5-0 a la manette merci pour les clip va train btw,fr
"생일축하해!

What’s your Korean age? https://t.co/KrWdF6vBxO https://t.co/Lg21NnkrjU",ko
이 빨강머리 신인 가수 누구야? https://t.co/9fBkPfQ5Ih https://t.co/TAm9fJcxt0,ko
한글 트위터 http://t.co/pv9EhPT,ko
나지금밥머거2시간걸어서 번화가찾았어..ㅜㅜ 잉ㅜㅜ  헐 ㅠㅠ 얼른 호텔들 가ᅲᅲ 엄청피건할첸데 나는인낫러요 나 두시출근이다ㅎㅎㅎㅎ 퀵으로 한대서 두시까지 오래 ㅋㅋㅋㅋ,ko
ㅎㅎㅎㅎ오좋겠네  잘 잤어??ᄏᄏᄏᄏᄏ,ko
ㅋㄱㅋㄱㄱㄱㄱ아니 자지도 못했어 진짜 피시방에서 30분? 네가 좋아하는 돈 가 쭈 머거  잉 나도 줘... 내 돈가스...,ko
ㅋㄱㄱㄱㄱㄱ맛있어 고로케도존맛탱  사진 찍었어....???,ko
ㅋㄱㄱㄱㅋ 먼사진?  돈 따스!!!!!!!!!!,ko
학생이면좋구!  훔 학생 없는데... 주변에...,ko
왜 혼자 다니냐고 오.....  아니 복학하고 학교를 못 가는데 어떻게 친구가 있냐..,ko
근데오빠는말을또 잘해서 내가화내다보면결국내잘못 답답해진짱ㅋㅋ  그럴 때 억울하지 짖자 오빠도 오늘 회식이야?,ko
아니 오빠는친구들이랑 노는중ㅋㅋ  아,ko
ㅋㅋㅋㅋ너뮤하지않니 그냥 돗자리 하나사겟어  디자인도 다이소같이 아 다이소가 자 사람이름 나 떨어 려 키보드 고쳐야 하는데.... 떨어 려 어쩌지 하 정말 투스 북아,ko
오늘 가는 거니 근데 키보드는 뭐가 문제니  응응 내일 가려고 했믐데,ko
사람이름 ㅇㄷ야  나 지금 차,ko
전화 안 되지? 아아  전화해도 된,ko
괜찮아??  전화해도됭 응응,ko
가족들 있는데  갠 차 낭ㅋㅋㅋ,ko
그래그래 지금 할게  흠..ㅋㅋㅋㅋㅋㅋ 근데 진짜 난 정말 이해 못 하겠다 나도 웬만하면 이해하려고 이해해 주려고 노력해왔는데 더 이상은 아닌 것 같아 걔가 생각하는 이해랑 너랑 내가 생각하는 이해라는 의미가 너무 다른 거 같아서ㅠ 모르겠다 이제,ko
사람이름과 오빠한테 군대에 있는 친구한테 생일선물 보내줄 수 있는 방법 있냐고 물어봐달라는데...  그냥 소포로 보내면 돼ㅋㅋ 뭐 보낸대? ᄏᄏᄏ 힘들구먼...,ko
흠 그냥 생일선물이라고 하는데 코로나인데 외부 물건 안에 넣어주나요?  물건에 따라 다를 걸 나 있을 때는 택배는 가능했어 거기서 아마 검사할 거야 사람이름이 친구가 계급이 높지 않다면,ko
흠 그런 건 아닌 것 같아ᄏᄏ 그냥 불쌍해서 해주고 싶다는 뎅  ㅋㅋㅋㅋ 허허...,ko
아니 주사 맞고 저기에 태워져서 계속 토함  헉 그렇구나,ko
같이 갈 인간 내 주변 단 한망도 없을 거 같아  혼자 가면 안 돼?!,ko
그럼 죽을 거 같아 재미도 없고  이런! 언젠간 같이 가줄 사람 만날 거야,ko
영하 이십 도에 그냥 자  오마이갓 아무것도 없이? 웃겨,ko
잘했네 뭐라도 먹어서 다행이다 안 먹었으면 어떡하나 걱정했는데  난 밥 먹어,ko
지금??? 밥 먹는다고???  아니 알아서 먹는다고,ko
아 엉 조금이라도 꼬박꼬박 챙겨 먹어 사람이름이 아픈 거 싫어  왜 안 자?,ko
오늘은 잠이 안 오네 어젠 엄청 졸리더구먼 사람이름이는?  자야지,ko
사람이름 갯가 또 왔다  앗 사람이름 손에 녹아 여럿 나 사람이름한테 안 오낭 귀욥나,ko
웃겨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ  그치않아?ㅋㅋ,ko
너 대화법은 진짜 답이 없다 보낼 테니까 그딴 말 한마디도 더 하지 말고 연락하지 말자  대화법? 너나 돌아봐 내가 왜 이렇게 됐는지 네가 어제 어땠는지 내 인생 내 주말 다 망쳐놓고 뭐 그리 뻔뻔해 아직까지도 정신 못 차린 거야 뭐를 얼마나 잘못했는지 이제는 깨우치지도 못할 정도로 네가 나빠진 거야 내 말 중에 틀린 말이 하나라도 있는지 내가 이렇게 말할 때까지 넌 뭐 했는지 말해봐 넌 이 순간에도 너 잘못을 못 보고 너 기분만 보고 있어 그게 내가 이딴 존재밖에 안 된다는 거야 그니까 힘든척하지 마 이딴 식으로 또 도망가고 무시하는 거면 네가 정말 죽을 만큼 연락하길 바라고 만나길 바랄 때는 절대 죽어도 안 그럴 거야,ko
왜 그래 너? 그렇게 억울해? 나를 만나고 나하고 헤어지는 게? 뭔 대답을 하려 하면 계속 뭐라 하네  왜 그러냐고? 그렇게 억울하냐고? 진짜 몰라서 묻냐 아니면 또 속 긁으려고 물어보는 거냐,ko
말 좀 쉬면서 해 대답을 못 하겠으니까  지금까지도 그냥 넌 가볍게 말하네 진짜 너무 화난다,ko
ㅋㅋㅋㅋㅋ  진짜 장난 아니지 않나 군더더기 없고 캬....,ko
우리가 예배를 지키면 그 예배가 우리를 지킨다  캬,ko
한 판 뒤집기 아주머니 혼자 앉아계시네요. 사람이름네 집 앞에 사람이름 자전거 가지러 가다가 봤어요. 저녁 드셨어요?  아 그래요? 오늘 문 열었네요 아직 안 먹었고 지금 밥 하구 있어요,ko
노은 동맥 주집도 요  저녁 먹었어요? 다들 안 쉬고 문 여네,ko
게 대충 ㅋ 사람이 음랑 점심 안 먹어서  사람이름 아빠랑 휴지 사러 노 브랜드 가고 있어요. 필요한 거 있어요?  피죤이 없네요 ㅋ,ko
네  오늘기도 모시러 갈 수 있어요?,ko
사람이름 이제 잠들었어요. 몇 시쯤 가시나요.  12시쯤 가려고요,ko
여기까지 와주실 수 있어요? ㅜ  네 그럼요. 갈게요,ko
준비하고 있을게요.  지금 출발할게요,ko
사람이름 공부 잘되는 중?  ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 사람이름이래 사람이름 언니 만났뎌 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 둘 다 정말 왜 그랭!,ko
밖에 엄청 덥네  그치 오늘 걸어올 생각 1도 안 해쑤다 카페도 더워요?,ko
카페는 추워요 ㅋㅋㅋㅋㅋㅋㅋㅋ오늘도 커피 마셨나요?  노우 음료 마셔 또 오빠 밥은 응!,ko
올 크리스마스는  나 예전에 가봤는데,ko
너 혹시 사람이름라 감?  어,ko
크리스마스 때?  어떻게 암 크리스마스 아님,ko
에잇 그냥 찍어봄  ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 히힝,ko
아 아니야 클쓰마쓰가아니라 암튼 그날 내 친구가 만화방 가서 유영호 보고  만화방개쩔탱,ko
끼치지 선물이라 엄청 잘 쓴 등  다행이야.. 맨날 올라가 잇는 거 같아,ko
ㅋㅋㅋ 마장  야옹이는 잘 안 올라가지?,ko
웅 애옥이는 오려줘야 있어  저번에 떨어졌던 거트 라우 마가 컸나,ko
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그런가 우당탕했어  만약 자고 있다가 그랬으면 진짜 충격이지..,ko
뭐가 또 노여 ㅡㅡ 오락가락하냐?  난 결혼을 포기한 남자 ㅇㅋ?,ko
풋 한다며 언제는  야,ko
뭔데  연상 형들 ㅠㅠ,ko
왴ㅋㅋㅋㅋㅋㅋ 누구 와이  와 오히려 30대 초반 사람들이 연애를 꺼려 하네,ko
내 오리발한테 왜구래 치마 입을라다가 아무리 생각해도 불편해서 입지 못했다  굳 근데 신발 볼수록 개웃기더,ko
너 만날 땐 안 신어 ㅎ  글엔 맘대룽,ko
흥이다 흥이여 애들 안 와서 기다린다  혼자 있어?,ko
넌 이름 마음에 들어?  음 뭔가 사람이름일 때의 삶과 지금의 삶이 확연히 구분이 되는 느낌이야 뭔가 테가 뜨는 잉크처럼 헤릭,ko
아 진짜? 어땠는데?  음 뭔가 개명 전 이름일 때는 약간 거센?? 느낌이었던 것 같아 약간 무뚝뚝...?? 지금은 덜 무뚝뚝??,ko
아 진짜? 네가 거새다니 나중에 타임머신이 생기면 꼭 널 보러 갈게  그냥 느낌이 그랬던 것 같아!!,ko
딸 바쁘니?  그냥 그래요,ko
치즈 먹니?  할 건 많지만 바쁘지는 않은 상태 치즈 안 먹어요,ko
왜냐면 치즈 세일이라  유제품을 안 먹을라고요 좀 몸에 안 맞는 거가 타서...,ko
